id,alias,name,review_count,categories,rating,latitude,longitude,address,city,state
L5LLN0RafiV1Z9cddzvuCw,ulele-tampa,Ulele,3931,Seafood,4.0,27.95993932086276,-82.46280013744577,"['1810 North Highland Ave', 'Tampa, FL 33602']",Tampa,FL
GVWcwqUD-ekCMQ0x2Ke6Ww,ocean-prime-tampa,Ocean Prime,973,Seafood,4.5,27.96082,-82.5238,"['2205 N Westshore Blvd', 'Tampa, FL 33607']",Tampa,FL
uYMVRPYEqpmVXWN2xOs5KQ,coopers-hawk-winery-and-restaurants-tampa-tampa,Cooper's Hawk Winery & Restaurant- Tampa,1385,Seafood,4.0,27.965386,-82.512459,"['4110 W Boy Scout Blvd', 'Tampa, FL 33607']",Tampa,FL
MxRZHZoDVVnN7EvMAHf1EA,fleming-s-prime-steakhouse-and-wine-bar-tampa,Fleming’s Prime Steakhouse & Wine Bar,661,Seafood,4.5,27.962193662104173,-82.51592622147848,"['4322 Boy Scout Blvd', 'Tampa, FL 33607']",Tampa,FL
mc9V_wG4QyRYew9_S8R44A,eddie-vs-prime-seafood-tampa-2,Eddie V's Prime Seafood,946,Seafood,4.5,27.96031289,-82.51826253,"['4400 W Boy Scout Blvd', 'Tampa, FL 33607']",Tampa,FL
mYMPepp0QIZRk_52pWzeoA,seasons-52-tampa-2,Seasons 52,802,Seafood,4.0,27.946369954544,-82.52483,"['204 N Westshore Blvd', 'Tampa, FL 33609']",Tampa,FL
Vpv7_M6dpg92GwappohXlw,rome-fig-tampa,Rome + Fig,247,Seafood,4.5,27.9474275,-82.476623,"['317 N Rome Ave', 'Tampa, FL 33606']",Tampa,FL
WP_Ev-ngsuQptwabKbv_ug,ponte-modern-american-tampa,Ponte Modern American,197,Seafood,4.5,27.95283117294901,-82.50359317355257,"['1010 Gramercy Ln', 'Tampa, FL 33607']",Tampa,FL
UnBs9SfFGQ7TpE_3uYIqfg,charleys-steak-house-tampa,Charley's Steak House,1131,Seafood,4.0,27.951538,-82.519544,"['4444 West Cypress Street', 'Tampa, FL 33607']",Tampa,FL
IkQCv8yqdzD_VndrOd2p_w,the-capital-grille-tampa-3,The Capital Grille,465,Seafood,4.0,27.965962718164317,-82.52118826559976,"['2223 NW Shore Blvd', 'Tampa, FL 33607']",Tampa,FL
UUDGbu6-nK97evc2LaevGQ,casa-santo-stefano-tampa,Casa Santo Stefano,409,Seafood,4.0,27.959314,-82.434592,"['1607 N 22nd St', 'Tampa, FL 33605']",Tampa,FL
HgPTy_OGoaxllb2EXkC1sQ,happy-fish-tampa,Happy Fish,651,Seafood,4.5,27.975344,-82.4849349,"['4046 N Armenia Ave', 'Tampa, FL 33607']",Tampa,FL
_6A-vMw12vryDpFRy5vhuQ,j-alexanders-tampa-2,J. Alexander's,460,Seafood,4.0,27.9519547257363,-82.5040393541349,"['913 Dale Mabry Hwy', 'Tampa, FL 33609']",Tampa,FL
lNWArDUid3oVrEb-47HxqQ,walk-on-s-sports-bistreaux-tampa-midtown-tampa,Walk-On’s Sports Bistreaux - Tampa Midtown,126,Seafood,4.5,27.9535240903729,-82.5024910731063,"['1140 Gramercy Ln', 'Tampa, FL 33607']",Tampa,FL
YVvm1Q3ir5TET0f66FOX_g,la-terrazza-ristorante-italiano-tampa,La Terrazza Ristorante Italiano,251,Seafood,4.5,27.960278,-82.4395096,"['1727 E 7th Ave', 'Tampa, FL 33605']",Tampa,FL
1B6S6XDoX1fWnQI0_K1b1Q,cws-gin-joint-tampa-2,CW's Gin Joint,446,Seafood,4.0,27.9493871407893,-82.4584549978034,"['633 N Franklin St', 'Tampa, FL 33602']",Tampa,FL
YbEVMCXzbcibj2a11Yzg1g,shells-seafood-restaurant-tampa-10,Shells Seafood Restaurant,572,Seafood,4.5,27.9427255780305,-82.50535882331337,"['202 S Dale Mabry Hwy', 'Tampa, FL 33609']",Tampa,FL
-EHrU_DwtX2Jv4NbAMppTA,yummy-house-china-bistro-tampa,Yummy House China Bistro,995,Seafood,4.0,27.99641,-82.43007,"['2620 E Hillsborough Ave', 'Tampa, FL 33610']",Tampa,FL
aZWNTrM5f3C34VWPZhQwcQ,bonefish-grill-tampa-2,Bonefish Grill,274,Seafood,4.0,28.06933616637856,-82.50681356271474,"['13262 N Dale', 'Tampa, FL 33618']",Tampa,FL
u2h7GnJSAbH3TNVIk-Aszw,shrimp-and-co-restaurant-tampa,Shrimp & Co. Restaurant,336,Seafood,4.0,27.9604644775391,-82.4345855712891,"['2202 E 7th Ave', 'Tampa, FL 33605']",Tampa,FL
kviP-pZ0DWqjpAKD2LP8OA,the-pearl-tampa-tampa,The Pearl - Tampa,178,Seafood,4.0,27.9433115,-82.4500879,"['823 Water St C100', 'C100', 'Tampa, FL 33602']",Tampa,FL
jcQ2ykQjVjSiVFf0EtH6eg,michaels-grill-tampa,Michael's Grill,201,Seafood,4.0,28.055233,-82.505702,"['11720 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
H5Rk-aunuEzGANXCBu-NPQ,miguels-mexican-seafood-and-grill-tampa,Miguel's Mexican Seafood & Grill,1026,Seafood,3.5,27.9449042,-82.4930315,"['3035 W Kennedy Blvd', 'Tampa, FL 33609']",Tampa,FL
lJjS6vLnf0Rqtx_gicq24g,china-yuan-restaurant-tampa,China Yuan Restaurant,372,Seafood,4.0,28.02764,-82.48493,"['8502 N Armenia Ave', 'Ste 1A', 'Tampa, FL 33604']",Tampa,FL
BxFWkJsm5A0lz7C_BFDm4Q,council-oak-steaks-and-seafood-tampa-2,Council Oak Steaks & Seafood,423,Seafood,4.0,27.992913,-82.372183,"['5223 Orient Rd', 'Tampa, FL 33610']",Tampa,FL
B3tLDhsfgQIQ7T9u3K9-uw,bay-leaves-tampa,Bay Leaves Indian Restaurant,204,Seafood,4.5,28.0258853,-82.5103999,"['4023 W Waters Ave', 'Ste 16', 'Tampa, FL 33614']",Tampa,FL
2U_d8O4TH7zIFNKTg53yhA,aji-limo-peruvian-cuisine-tampa,Aji Limo Peruvian Cuisine,55,Seafood,4.5,27.9592866,-82.4977578,"['3306 W Spruce St', 'Ste D', 'Tampa, FL 33607']",Tampa,FL
VnFIoBEiuUdS8mAMbULpGQ,pinto-thai-restaurant-tampa,Pinto Thai Restaurant,101,Seafood,4.5,27.9035472,-82.49416889999999,"['4205 S Macdill Ave', 'Ste F-G', 'Tampa, FL 33611']",Tampa,FL
ckWyIRxlaQDvyNR6pqdZ_Q,mr-and-mrs-crab-tampa-2,Mr. and Mrs. Crab,127,Seafood,4.0,28.05349,-82.445704,"['1251 E Fowler Ave', 'Unit D3', 'Tampa, FL 33612']",Tampa,FL
_0QZGrg91aaiMhh7tQyYYg,jacksons-bistro-bar-and-sushi-tampa,Jacksons Bistro Bar & Sushi,1396,Seafood,3.5,27.93877,-82.45481,"['601 S Harbour Island Blvd', 'Ste 100', 'Tampa, FL 33602']",Tampa,FL
yAJd-jQH_RoV4xyVrfHPSQ,blue-sea-fish-market-and-restaurant-tampa,Blue Sea Fish Market and Restaurant,155,Seafood,4.0,28.01321,-82.45159,"['7110 N Nebraska Ave', 'Tampa, FL 33604']",Tampa,FL
O7030zhOvCEyaDn8cl0ZBA,717-south-tampa-2,717 South,409,Seafood,4.0,27.93607671792299,-82.483183,"['717 S Howard Ave', 'Tampa, FL 33606']",Tampa,FL
uGBwBVsKi1HdO2WXhcl9Iw,stones-throw-at-armature-works-tampa-6,Stones Throw at Armature Works,139,Seafood,4.0,27.96043255,-82.46386283,"['304 W 7th Ave', 'Tampa, FL 33602']",Tampa,FL
W-GmQyyKIskcS3u7nHprtA,watervue-grille-tampa,Watervue Grille,164,Seafood,4.0,27.93989,-82.45163,"['700 Harbour Post Dr', 'Tampa, FL 33602']",Tampa,FL
LAm_lKiwutCKfrFTE0H25Q,predalina-tampa-2,Predalina,94,Seafood,4.0,27.94488,-82.45008,"['1001 E Cumberland Ave', 'Tampa, FL 33602']",Tampa,FL
_X9SsBerAMSTuEwJv-_cng,coxs-seafood-market-tampa,Cox's Seafood Market,71,Seafood,4.5,28.00978,-82.50457,"['6821 N Dale Mabry Hwy', 'Tampa, FL 33614']",Tampa,FL
oRZzKWdyMQld6N_y4UWkAg,terra-sur-cafe-tampa,Terra Sur Cafe,397,Seafood,4.0,28.08192,-82.54045,"['5330 Ehrlich Rd', 'Ste 103', 'Tampa, FL 33624']",Tampa,FL
ckfgQvwijo0IFi4na_g5LQ,driftlight-steakhouse-tampa-3,Driftlight Steakhouse,24,Seafood,4.5,27.94152,-82.45373,"['510 Water St', 'Tampa, FL 33602']",Tampa,FL
siUk0bqIjI80KBFptR1Mcw,heights-seafood-tampa,Heights Seafood,123,Seafood,4.5,28.0055767875851,-82.4593311111111,"['6421 N Florida Ave', 'Tampa, FL 33604']",Tampa,FL
W2lEjwsnCqm3SmjleJ0xlw,front-porch-and-barts-tavern-tampa,Front Porch & Bart's Tavern,425,Seafood,3.5,28.00133,-82.45989,"['5924 N Florida Ave', 'Tampa, FL 33604']",Tampa,FL
r8B4hmk7e2VpSGNAHDxYsw,half-moon-seafood-company-tampa,Half Moon Seafood Company,186,Seafood,4.5,27.943512,-82.4461237,"['615 Channelside Dr', 'Tampa, FL 33602']",Tampa,FL
7ptGQTkwnECXBmUmTF-Z9w,mr-and-mrs-crab-tampa-4,Mr & Mrs Crab,170,Seafood,4.0,28.090705,-82.503307,"['15412 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
TXoxXn3IETBBJxZQMQK3rw,la-casona-tampa,La Casona,160,Seafood,3.5,27.9995,-82.48401,"['5709 N Armenia Ave', 'Tampa, FL 33603']",Tampa,FL
-_arFpHzoPHvh5p-YKw5fQ,kraby-crab-tampa-2,Kraby Crab,78,Seafood,4.0,28.01277,-82.4510699138045,"['7107 N Nebraska Ave', 'Tampa, FL 33604']",Tampa,FL
m79_C1oZzyGhopd5eft8kg,anchor-and-brine-tampa,Anchor and Brine,147,Seafood,3.5,27.941133,-82.45425,"['505 Water St', 'Tampa, FL 33602']",Tampa,FL
9iSoPNBV54dj6L0rxO4RWw,harpoon-harrys-crab-house-tampa-2,Harpoon Harry's Crab House,369,Seafood,3.5,27.9426145325323,-82.4560263121769,"['225 S Franklin St', 'Tampa, FL 33602']",Tampa,FL
wbwDE3g8j4w-TGy_E6dMSw,cazador-vica-latin-signature-temple-terrace,Cazador- Vica Latin Signature,305,Seafood,4.5,28.048035,-82.3938949,"['10918 N 56th St', 'Temple Terrace, FL 33617']",Temple Terrace,FL
S-aqWmXiRT2XYCLYugdBdQ,zekos-mediterranean-grill-tampa,Zeko's Mediterranean Grill,72,Seafood,4.0,27.9963561173784,-82.4524337957783,"['806 E Hillsborough Ave', 'Tampa, FL 33604']",Tampa,FL
ZLhu-sAejh5yGd8aV9zcGQ,catrinas-tacos-and-tequila-tampa-2,Catrinas Tacos and Tequila,248,Seafood,4.0,27.957028538624616,-82.4825907306809,"['1611 N Howard Ave', 'Tampa, FL 33607']",Tampa,FL
jn7yLpUT9OvU0UMlCux8XA,rivers-edge-tampa,River's Edge,39,Seafood,3.5,27.946133,-82.459523,"['200 N Ashley Dr', 'Tampa, FL 33602']",Tampa,FL
x-u3I8BseQF5hyOpd_tTSw,skippers-smokehouse-tampa,Skipper's Smokehouse,357,Seafood,4.0,28.08095,-82.45056,"['910 Skipper Rd', 'Tampa, FL 33613']",Tampa,FL
LAtPOWQ6fUvaU64Yp9hyIg,mamas-soul-food-restaurant-tampa,Mama's Soul Food Restaurant,156,Seafood,4.0,27.9813351,-82.41811,"['3701 E Dr M L K Jr Blvd', 'Tampa, FL 33610']",Tampa,FL
h-0hwjiPSiWQD0UXgAy1_g,island-fin-poké-carrollwood-tampa-3,Island Fin Poké - Carrollwood,53,Seafood,4.5,28.0639851,-82.5028018,"['12913 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
lWqF5BSt0NUr6q_fpWJJig,trophy-fish-tampa,Trophy Fish,42,Seafood,3.5,28.00095999273329,-82.45907044084615,"['5901 N Florida Ave', 'Tampa, FL 33604']",Tampa,FL
E68DEJ80TRpOyfrv2WNQlQ,bonefish-grill-tampa,Bonefish Grill,201,Seafood,3.5,27.93614,-82.5040999,"['3665 Henderson Blvd', 'Tampa, FL 33609']",Tampa,FL
Pfhzbh5qt95k008DXvUoiA,mofongo-steakhouse-seafood-bar-and-grill-tampa,Mofongo Steakhouse Seafood Bar & Grill,52,Seafood,3.5,28.02292667,-82.504395,"['8199 Dale Mabry Hwy', 'Tampa, FL 33614']",Tampa,FL
v66ZTl8tOGWQs-Z6BJOEcA,four-brothers-eatery-tampa,Four Brothers Eatery,93,Seafood,4.0,28.03282,-82.427824,"['2810 E Busch Blvd', 'Tampa, FL 33612']",Tampa,FL
unjm4rIGc-ZzRxdzEPnc1g,ruths-chris-steak-house-tampa,Ruth's Chris Steak House,436,Seafood,3.5,27.9573809395049,-82.524796128273,"['1700 N Westshore Blvd', 'Tampa, FL 33607']",Tampa,FL
_WXisiele6N-scYh2m8Gmw,carrabbas-italian-grill-tampa-16,Carrabba's Italian Grill,115,Seafood,3.5,28.052576,-82.503485,"['11435 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
gambCINfjny6RLKyZQzEtQ,coast-tampas-bay-cuisine-tampa,Coast Tampa's Bay Cuisine,40,Seafood,4.0,27.95757,-82.53333,"['5312 Avion Park Dr', 'Hilton Garden Inn Tampa Airport / Westshore', 'Tampa, FL 33607']",Tampa,FL
3J3-6jb4-Kq9Oi99H-f2-Q,carrabbas-italian-grill-tampa-17,Carrabba's Italian Grill,191,Seafood,3.5,27.9502678,-82.5059981,"['700 N Dale Mabry Hwy', 'Tampa, FL 33609']",Tampa,FL
VBoaaajtqB5vyyouPU2gAw,rose-bar-tampa-tampa,Rose Bar Tampa,131,Seafood,3.5,27.943493,-82.482731,"['122 S Howard Ave', 'Tampa, FL 33606']",Tampa,FL
o0kv8QGw4WhQrP6ZwcqRXQ,the-saucy-crawfish-tampa,The Saucy Crawfish,79,Seafood,4.0,28.05493,-82.449113,"['926 E Fowler Ave', 'Tampa, FL 33612']",Tampa,FL
NbgxCd-ImFiiV9mUtZRT8Q,big-rays-fish-camp-and-grille-riverwalk-tampa,Big Ray's Fish Camp & Grille Riverwalk,88,Seafood,3.5,27.940566061990097,-82.4549970110788,"['333 S Franklin St', 'Tampa, FL 33602']",Tampa,FL
xOZS_ratBxU67tCU875D7A,t-n-crab-shack-tampa,T N Crab Shack,84,Seafood,4.0,28.01074,-82.4354199,"['2120 E Sligh Ave', 'Tampa, FL 33610']",Tampa,FL
XBYalnLmnJH5OPNacRJIAA,ladies-of-the-sea-and-soulfood-tampa,Ladies of the Sea & Soulfood,90,Seafood,4.0,27.981247,-82.4294217,"['2705 E Dr Martin Luther King Jr Blvd', 'Tampa, FL 33607']",Tampa,FL
tbaO_yPfrZ1a3P1U99nRLw,wing-king-of-fletcher-tampa-6,Wing King of Fletcher,51,Seafood,4.0,28.06963,-82.44847,"['1132 E Fletcher Ave', 'Tampa, FL 33612']",Tampa,FL
NU1rYG90VUKNvFBMWW8a7Q,red-lobster-tampa-2,Red Lobster,131,Seafood,3.0,28.05448972,-82.50323208,"['11601 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
wPlxj7ZVy68actwkvWOyBA,bay-crab-juicy-seafood-and-bar-temple-terrace-temple-terrace,Bay Crab Juicy Seafood & Bar - Temple Terrace,56,Seafood,4.5,28.052176,-82.393059,"['11401 N 56th St 23', 'Ste 23', 'Temple Terrace, FL 33617']",Temple Terrace,FL
GAGvDs8lW5wkD5Fwt8C3sg,don-pancho-tampa,Don Pancho,30,Seafood,3.5,28.009897,-82.484013,"['6803 N Armenia Ave', 'Tampa, FL 33604']",Tampa,FL
K_JuuazFvgiXkTFg61DfdA,ho-ho-choy-tampa-2,Ho Ho Choy,229,Seafood,3.5,28.068912977399098,-82.44378067907576,"['1441 E Fletcher Ave', 'Ste 125', 'Tampa, FL 33612']",Tampa,FL
vdn4iT0KaBOl5XNMe4Cofw,edisons-swigamajig-tampa,Edison's Swigamajig,65,Seafood,4.0,27.9429750314897,-82.4476128816605,"['615 Channelside Dr', 'Tampa, FL 33602']",Tampa,FL
EhW3VQOKH2zEZLZ3gCL8YA,rumfish-tampa,RumFish,242,Seafood,3.0,27.9826873937366,-82.5321567803621,"['4100 George J Bean Pkwy', 'Terminal C', 'Tampa International Airport', 'Tampa, FL 33607']",Tampa,FL
CS2F5FFCGkzh3gtTJTBd5w,costanera-peruvian-cuisine-tampa-2,Costanera Peruvian Cuisine,131,Seafood,3.5,28.0942422265949,-82.505311164418,"['3869 Northdale Blv', 'Tampa, FL 33624']",Tampa,FL
vaYy-IWyfh1ILji0l2TpzQ,café-waterside-tampa-3,Café Waterside,86,Seafood,3.5,27.940718,-82.4545425,"['505 Water Street', 'Tampa, FL 33602']",Tampa,FL
3VqxxizqLng4-V3ZIF0bow,crafty-crab-tampa,Crafty Crab,88,Seafood,3.5,28.078391,-82.506121,"['14391 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
Fh7pRpok9KtmrXuY78xeug,hao-wah-chinese-restaurant-tampa-2,Hao Wah Chinese Restaurant,209,Seafood,3.0,27.9276790618896,-82.5063018798828,"['1713 S Dale Mabry Hwy', 'Tampa, FL 33629']",Tampa,FL
Z4o3FbBeRjyvYzIvQ2Z_jg,happy-crab-tampa,Happy Crab,9,Seafood,4.5,27.99560166555898,-82.43544969080735,"['2115 E Hillsborough Ave', 'Ste 3', 'Tampa, FL 33610']",Tampa,FL
eWjhGqkJhHnJDuGmN2e7vA,salems-fresh-eats-tampa-18,Salem's Fresh Eats,37,Seafood,3.5,27.9965000152588,-82.413406,"['4004 E Hillsborough Ave', 'Tampa, FL 33610']",Tampa,FL
bN7KQSVbEmRVJnQEkl3vkw,nicks-gyros-and-subs-tampa-2,Nicks Gyros and Subs,37,Seafood,4.0,27.99566,-82.42136,"['3501 E Hillsborough Ave', 'Tampa, FL 33610']",Tampa,FL
JiEcu8LvmlsPh_Q6Exzp9A,riverside-seafood-market-tampa,Riverside Seafood Market,60,Seafood,3.5,28.0072574615479,-82.413818359375,"['6501 N 40th St', 'Tampa, FL 33610']",Tampa,FL
xvKv0S6QIlI9lm1Y9ea0FQ,salems-fresh-eats-tampa-19,Salem's Fresh Eats,49,Seafood,3.5,27.9628582000732,-82.4013519287109,"['2015 N 50th St', 'Tampa, FL 33619']",Tampa,FL
lTJjJQHOXxos5qIbSjWTEA,garden-gyros-tampa,Garden Gyros,50,Seafood,4.0,28.03232,-82.4251,"['3025 E Busch Blvd', 'Tampa, FL 33612']",Tampa,FL
E34saIsYxyuKSJhWwmlb0Q,new-far-east-chinese-rest-tampa,New Far East Chinese Rest,29,Seafood,4.0,27.8979933,-82.3687823,"['5527 S 78th St', 'Tampa, FL 33619']",Tampa,FL
RbFdMzdBcv6pg91AvAlnWA,wings-xpress-tampa,Wings Xpress,60,Seafood,3.5,28.0800313983823,-82.4368320778012,"['1911 E Bearss Ave', 'Tampa, FL 33613']",Tampa,FL
n87Tmmxh65yv1EN6az6bkA,which-wich-tampa,Which Wich,95,Seafood,3.5,28.0549161338368,-82.4009349646155,"['5004 E Fowler Ave', 'Ste A', 'Tampa, FL 33617']",Tampa,FL
HhPmkuHR5rFdlXPBbQVW4w,red-lobster-tampa,Red Lobster,82,Seafood,2.5,28.032213,-82.429262,"['2625 E Busch Blvd', 'Busch Gardens', 'Tampa, FL 33612']",Tampa,FL
L1LCSOze9oX1IUkD-jBCRA,china-star-tampa-2,China Star,44,Seafood,4.0,28.0542025,-82.3970315,"['5211 E Fowler Ave', 'Tampa, FL 33617']",Tampa,FL
61denhyyLqB_WB7HF99y2Q,lolis-mexican-cravings-temple-terrace-2,Lolis Mexican Cravings,58,Seafood,4.0,28.05189815788697,-82.39291224154262,"['11401 N 56th St', 'Temple Terrace, FL 33617']",Temple Terrace,FL
qBhtpgS-GxNk38CgRVCJLw,carrabbas-italian-grill-temple-terrace-2,Carrabba's Italian Grill,126,Seafood,3.5,28.0533279,-82.3942447,"['5515 E Fowler Ave', 'Temple Terrace, FL 33617']",Temple Terrace,FL
9vmnXOpK8y9xFSSSlgnZsA,gold-ring-cafe-and-catering-tampa-3,Gold Ring Cafe and Catering,18,Seafood,4.0,27.96664,-82.46111,"['2510 N Tampa St', 'Tampa, FL 33602']",Tampa,FL
PZUDijxTw3c3m_WG77uUQQ,pappys-devil-crabs-tampa,Pappys Devil Crabs,4,Seafood,5.0,27.996558,-82.433666,"['2210 E Hillsborough Ave', 'Tampa, FL 33610']",Tampa,FL
mHGgBAJn696kBwZx0VXc8g,salems-fresh-eats-tampa-25,Salem's Fresh Eats,62,Seafood,3.0,28.0696576,-82.4320675,"['2302 E Fletcher Ave', 'Tampa, FL 33612']",Tampa,FL
lX5vyFhkQNEsUtmePKefWA,813-salad-and-seafood-tampa,813 Salad And Seafood,17,Seafood,3.5,27.9567717608357,-82.4804900586605,"['1938 W Main St', 'Tampa, FL 33607']",Tampa,FL
LG80KAbnjI3fICP99UE9RQ,salems-fresh-eats-tampa-22,Salem's Fresh Eats,36,Seafood,2.5,27.9594097137451,-82.4507751464844,"['1611 N Nebraska Ave', 'Tampa, FL 33602']",Tampa,FL
RnqU698MbIjq_eZHEzYL6g,top-china-tampa-2,Top China,59,Seafood,3.0,27.9297615054084,-82.5065715719266,"['3810 W Neptune St', 'Tampa, FL 33629']",Tampa,FL
fMXvkqiP5VMuwtXdF1kwAw,tasty-shop-tampa,Tasty Shop,8,Seafood,4.0,27.9959551,-82.4333703,"['2327 E Hillsborough Ave', 'Tampa, FL 33610']",Tampa,FL
G8H-8KnMFjS4bHtTBX9t7A,hibachi-buffet-tampa-4,Hibachi Buffet,197,Seafood,2.0,28.0660527,-82.5047034,"['13151 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
xZPwlaEQYZv7449NuvRgYA,la-granja-tampa,La Granja,5,Seafood,4.0,28.04555,-82.50523,"['10412 N Dale Mabry Hwy', 'Tampa, FL 33618']",Tampa,FL
LFKlSS4Wbb-zDzyx4mbV8Q,firestick-grill-tampa,Firestick Grill,18,Seafood,3.5,27.942727714426,-82.4513267353177,"['401 Channelside Dr', 'Tampa, FL 33602']",Tampa,FL
6aClQOutEBgNxwVM2t_S9A,fresh-n-fun-tampa,Fresh N Fun,22,Seafood,3.5,28.032317,-82.395828,"['5315 E Busch Blvd', 'Tampa, FL 33617']",Tampa,FL
nUVrNd5394gwwz_LM-x_ew,wingets-tampa,Wingets,6,Seafood,4.5,28.05744337281375,-82.43448213085928,"['12317 University Mall Ct', 'Tampa, FL 33612']",Tampa,FL
KjP6j-J0DwNG1OTY887mjQ,kimmies-kitchen-tampa-tampa-bay,Kimmie's Kitchen Tampa,1,Seafood,5.0,27.9736015,-82.49343428453889,"['Tampa Bay, FL 33607']",Tampa Bay,FL
tgUgn5pq8uThma4iB62WYA,pulgarcito-503-tampa,Pulgarcito 503,7,Seafood,3.5,28.06884,-82.45352,"['701 E Fletcher Ave', 'Tampa, FL 33612']",Tampa,FL
zi7z6IE74Iq9wqWbHcJfuA,undefeated-winghouse-tampa,Undefeated Winghouse,26,Seafood,2.5,28.0336498,-82.4041594,"['4924 E Busch Blvd', 'Tampa, FL 33617']",Tampa,FL
noq5EHER9zeoDnoH7m-eGg,bay-center-cafe-tampa-2,Bay Center Cafe,2,Seafood,5.0,27.9439835,-82.5379145,"['5426 Bay Center Dr', 'Ste 125', 'Tampa, FL 33609']",Tampa,FL
FYemJOcIynyCPBUDGQj0UQ,billys-seafood-and-gyros-tampa,Billy's Seafood & Gyros,12,Seafood,3.0,28.0267960905332,-82.4508711957919,"['8501 N Nebraska Ave', 'Tampa, FL 33604']",Tampa,FL
iWyX_hezq_Ga9x5WnN4S5Q,china-gate-take-out-restaurant-tampa,China Gate Take Out Restaurant,16,Seafood,2.5,28.086521,-82.459133,"['14957 N Florida Ave', 'Tampa, FL 33613']",Tampa,FL
oj37fsyHIKumwCf8eI-ZVQ,north-sea-village-tampa,North Sea Village,2,Seafood,4.5,27.90861,-82.37949,"['Tampa, FL 33619']",Tampa,FL
ZJ1xGi_bZEV9PWDfL8e-qg,el-sabor-de-la-isla-tampa,El Sabor De La Isla,1,Seafood,5.0,28.029774001649827,-82.4167202,"['8710 N 40th St', 'Tampa, FL 33604']",Tampa,FL
NsrZfd2KmoXlYm0vg_l1pA,yummi-crab-tampa,Yummi Crab,2,Seafood,1.5,28.031142,-82.457805,"['8857 N Florida Ave', 'Tampa, FL 33604']",Tampa,FL
FQzAkRAlYHN92coKqFnayQ,toucans-bar-and-grill-tampa,Toucans Bar & Grill,2,Seafood,4.0,28.0327558,-82.4026365,"['4944 E Busch Blvd', 'Tampa, FL 33617']",Tampa,FL
ZFrJyM_FIVSbUiH9UVOAtQ,long-john-silvers-tampa-2,Long John Silver's,15,Seafood,2.5,28.05395,-82.44017,"['1707 E Fowler Ave', 'Tampa, FL 33612']",Tampa,FL
TxzsCxal-Uv_hQCgOSrHpA,top10-restaurant-813-tampa,Top10 Restaurant 813,1,Seafood,4.0,28.056797,-82.532092,"['5226 Gunn Hwy', 'Tampa, FL 33624']",Tampa,FL
78JcX_bvQSeuRJ7thor1bg,king-creamy-seafood-tampa,King creamy seafood,2,Seafood,4.0,28.033983,-82.395733,"['5400 E Busch Blvd', 'Tampa, FL 33617']",Tampa,FL
HqXVfdhF03VR2l4YTAE8RQ,the-pearl-tampa,The Pearl,1,Seafood,4.0,27.9453238,-82.4456151,"['815 Channelside Dr', 'Tampa, FL 33602']",Tampa,FL
S_uRgGwio7N50aZAiYXNsQ,rollins-island-bar-and-grille-tampa,Rollin's Island Bar & Grille,1,Seafood,1.0,28.0446625510559,-82.4507817306897,"['10509 N Nebraska Ave', 'Tampa, FL 33612']",Tampa,FL
3utCuQqZzxgSZ66M97IShg,salems-fresh-eats-temple-terrace-temple-terr,Salem's Fresh Eats - Temple Terrace,1,Seafood,5.0,28.032674852876525,-82.3966521,"['5308 E Busch Blvd', 'TEMPLE TERR, FL 33617']",TEMPLE TERR,FL
gaWiDwaI2EuDWBqu67HLcQ,rocking-crab-temple-terr,Rocking Crab,5,Seafood,2.5,28.03166833081455,-82.39273789489977,"['8922 Bertha Plamer Blvd', 'TEMPLE TERR, FL 33617']",TEMPLE TERR,FL
L5EMEjVR7gqzyTZZroZN5A,big-daddy-krab-tampa,Big Daddy Krab,4,Seafood,2.5,27.96048,-82.44059,"['1632 E 7th Ave', 'Tampa, FL 33605']",Tampa,FL
vlIxYh21OQ1sibKJomFgzQ,h-and-c-cajun-seafood-and-chinese-food-tampa,H&C Cajun Seafood and Chinese Food,1,Seafood,3.0,28.068848970508892,-82.4437481318103,"['1441 E Fletcher Ave', 'Ste 125', 'Tampa, FL 33612']",Tampa,FL
WulVBxLRw4mwn4yjG4JkyQ,kres-chophouse-orlando-2,Kres Chophouse,958,Seafood,4.5,28.5406819,-81.3794229,"['17 W Church St', 'Orlando, FL 32801']",Orlando,FL
XxixtrEXLI9Rr1Ojaq70Zw,the-waterfront-orlando-3,The Waterfront,408,Seafood,4.0,28.4978,-81.37511,"['4201 S Orange Ave', 'Orlando, FL 32806']",Orlando,FL
HNPahPWST4I9EH_gs8L7GA,firebirds-wood-fired-grill-orlando,Firebirds Wood Fired Grill,747,Seafood,4.0,28.5652994624947,-81.364627625795,"['1562 N Mills Ave', 'Orlando, FL 32803']",Orlando,FL
u1Fvw7GfLF0HGwM2gNpW3w,the-osprey-orlando,The Osprey,536,Seafood,4.0,28.5681242972102,-81.3268617876968,"['4899 New Broad St', 'Orlando, FL 32814']",Orlando,FL
