id,alias,name,review_count,categories,rating,latitude,longitude,city,state,SEG_DCP,Prom_SEG_DCP,Prom_SEG_PEE,PEE_Cumple,DCP_Cumple,state_full
114,steak-48-charlotte,Steak 48,392,Seafood,4.5,35.1517066,-80.8270738,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
76,sea-level-nc-charlotte-4,Sea Level NC,1121,Seafood,4.5,35.2276867,-80.8413472,Charlotte,NC,3,688.9,4.125,1,1,North Carolina
0,fin-and-fino-charlotte,Fin & Fino,432,Seafood,4.5,35.224332,-80.848423,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
6145,burtons-grill-and-bar-charlotte-3,Burtons Grill & Bar,586,Seafood,4.5,35.172648,-80.848931,Charlotte,NC,3,688.9,4.125,1,0,North Carolina
459,dresslers-charlotte-charlotte-2,Dressler's - Charlotte,538,Seafood,4.5,35.212936807621034,-80.8357312525279,Charlotte,NC,3,688.9,4.125,1,0,North Carolina
923,cajun-queen-charlotte,Cajun Queen,1334,Seafood,4.0,35.21449,-80.82111,Charlotte,NC,3,688.9,4.125,0,1,North Carolina
86,the-waterman-fish-bar-charlotte,The Waterman Fish Bar,748,Seafood,4.0,35.1998831939852,-80.8664929153442,Charlotte,NC,3,688.9,4.125,0,1,North Carolina
120,the-capital-grille-charlotte-2,The Capital Grille,625,Seafood,4.5,35.228212,-80.841984,Charlotte,NC,3,688.9,4.125,1,0,North Carolina
8638,stir-charlotte-charlotte-2,STIR Charlotte,540,Seafood,4.0,35.21699,-80.85579,Charlotte,NC,3,688.9,4.125,0,0,North Carolina
1,131-main-restaurant-charlotte-2,131 MAIN Restaurant,231,Seafood,4.0,35.1508899,-80.84061,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
639,mizu-charlotte,Mizu,167,Seafood,4.0,35.1504988409265,-80.82671310971075,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
98,eddie-vs-prime-seafood-charlotte-4,Eddie V's Prime Seafood,420,Seafood,4.0,35.226789228822255,-80.84327612,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
24387,bernardins-restaurant-at-ratcliffe-charlotte-3,Bernardin's Restaurant At Ratcliffe,263,Seafood,4.0,35.2243605443209,-80.8469950971852,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
998,customshop-handcrafted-food-charlotte,Customshop Handcrafted Food,262,Seafood,4.0,35.21393,-80.82623,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
749,carolines-oyster-bar-charlotte-2,Caroline's Oyster Bar,162,Seafood,4.0,35.22272377,-80.84776134,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
15,del-friscos-double-eagle-steakhouse-charlotte,Del Frisco's Double Eagle Steakhouse,573,Seafood,4.0,35.1517098,-80.8395928,Charlotte,NC,3,688.9,4.125,0,0,North Carolina
4191543,o-ku-sushi-charlotte,O-Ku,605,Seafood,4.0,35.20955,-80.86048129999999,Charlotte,NC,3,688.9,4.125,0,0,North Carolina
14071,beef-n-bottle-charlotte,Beef 'N Bottle,594,Seafood,4.0,35.179294,-80.876098,Charlotte,NC,3,688.9,4.125,0,0,North Carolina
747,ruths-chris-steak-house-charlotte-3,Ruth's Chris Steak House,306,Seafood,4.0,35.150394,-80.839413,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
80,new-zealand-cafe-charlotte,New Zealand Cafe,882,Seafood,4.5,35.140625,-80.737637,Charlotte,NC,3,688.9,4.125,1,1,North Carolina
175,fleming-s-prime-steakhouse-and-wine-bar-charlotte-3,Fleming’s Prime Steakhouse & Wine Bar,378,Seafood,4.0,35.22545559416519,-80.8428424116566,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
98,red-sea-restaurant-and-bar-charlotte-2,Red Sea Restaurant & Bar,102,Seafood,4.5,35.195245,-80.788236,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
4831,lulus-maryland-style-chicken-charlotte,Lulu's Maryland Style Chicken,486,Seafood,4.0,35.236932050329635,-80.87437867420903,Charlotte,NC,3,688.9,4.125,0,0,North Carolina
13178,firebirds-wood-fired-grill-charlotte-2,Firebirds Wood Fired Grill,320,Seafood,4.0,35.15616478254034,-80.8239736025166,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
851,rocksalt-charlotte-charlotte,ROCKSALT - Charlotte,387,Seafood,3.5,35.1730419,-80.8461419,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
2619,boca-marina-restaurant-charlotte,Boca Marina Restaurant,17,Seafood,5.0,35.177022863877994,-80.88062892753508,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
70,sullivans-steakhouse-charlotte,Sullivan's Steakhouse,448,Seafood,3.5,35.2101676933474,-80.8599308916656,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
24,the-crab-cracker-charlotte-4,The Crab Cracker,160,Seafood,4.5,35.29669467,-80.73782683,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
2,krustaceans-seafood-charlotte-charlotte,Krustaceans Seafood - Charlotte,153,Seafood,4.5,35.190191,-80.9219402,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
2644,brown-bag-seafood-charlotte-2,Brown Bag Seafood,48,Seafood,4.5,35.22303,-80.84842,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
19,mccormick-and-schmicks-seafood-and-steaks-charlotte-3,McCormick & Schmick's Seafood & Steaks,416,Seafood,3.0,35.226437348253974,-80.84455959498712,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
349745,king-crab-charlotte,King Crab,221,Seafood,4.0,35.1617812375807,-80.7377683371305,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
291,cuzzos-cuisine-charlotte-7,Cuzzo's Cuisine,355,Seafood,4.0,35.2452198706444,-80.884234,Charlotte,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
50,skrimp-shack-charlotte-5,Skrimp Shack,154,Seafood,4.0,35.215322,-80.7812,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
53,fairweather-charlotte,Fairweather,21,Seafood,5.0,35.24834857552148,-80.80632162013097,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
5105,jimmy-pearls-charlotte-6,Jimmy Pearls,40,Seafood,4.5,35.2277591,-80.8381993,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
860,crab-du-jour-charlotte-charlotte,Crab Du Jour - Charlotte,177,Seafood,4.0,35.29384,-80.74212,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
3252,bonterra-charlotte,Bonterra,207,Seafood,3.5,35.146602062545405,-80.82718335284704,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
307,clean-catch-fish-market-charlotte,Clean Catch Fish Market,106,Seafood,4.0,35.1747729,-80.8396481,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
90,yummy-crab-charlotte-2,Yummy Crab,217,Seafood,3.5,35.1633,-80.88556,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
6,brown-bag-seafood-charlotte,Brown Bag Seafood,27,Seafood,4.0,35.212106,-80.86029252549349,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
6,7th-restaurant-and-lounge-charlotte-4,7th Restaurant & Lounge,200,Seafood,3.0,35.22602,-80.83614,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
1914,mccormick-and-schmicks-seafood-and-steaks-charlotte-2,McCormick & Schmick's Seafood & Steaks,268,Seafood,3.5,35.1529699850775,-80.8343189539863,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
892,the-palm-charlotte-charlotte,The Palm - Charlotte,205,Seafood,3.5,35.14667,-80.82772,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
156,queen-city-wings-charlotte,Queen City Wings,50,Seafood,4.5,35.2087924476999,-80.8332824707031,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
6,irie-nation-restaurant-and-bar-charlotte-2,Irie Nation Restaurant and Bar,119,Seafood,3.5,35.24970259879564,-80.81549097896168,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
500663,bonefish-grill-matthews,Bonefish Grill,222,Seafood,4.0,35.12630418522476,-80.70648879410324,Matthews,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
227110,boardwalk-billys-raw-bar-and-ribs-charlotte-9,Boardwalk Billy's Raw Bar and Ribs,123,Seafood,3.5,35.1382408,-80.736836,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
5543,mr-charles-chicken-and-fish-charlotte,Mr Charles Chicken & Fish,89,Seafood,4.0,35.2615418,-80.836737,Charlotte,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
8,south-21-family-restaurant-charlotte-2,South 21 Family Restaurant,51,Seafood,4.0,35.28266846592524,-80.7640705,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
2204,crab-du-jour-charlotte-3,Crab Du Jour,51,Seafood,3.5,35.14341,-80.93055,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
8,mi-tierra-restaurant-charlotte,Mi Tierra Restaurant,65,Seafood,3.5,35.1375732,-80.8783493,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
1819,the-juicy-crab-charlotte-2,The Juicy Crab Charlotte,96,Seafood,3.5,35.29711167,-80.75630417,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
41,harbor-inn-seafood-restaurant-charlotte,Harbor Inn Seafood Restaurant,150,Seafood,3.5,35.2871221516046,-80.7282110263893,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
877,phillips-seafood-charlotte,Phillips Seafood,357,Seafood,2.5,35.218450847997,-80.9423260348793,Charlotte,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
6601,mr-seafood-charlotte,Mr. Seafood,54,Seafood,4.0,35.260181,-80.77391,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
141,mily-and-lalo-peruvian-restaurant-charlotte,Mily & Lalo Peruvian Restaurant,54,Seafood,4.0,35.20399,-80.75959,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
100,cuzcatlan-restaurant-charlotte,Cuzcatlan Restaurant,18,Seafood,4.5,35.2119491,-80.76256,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
34288,korean-restaurant-charlotte,Korean Restaurant,68,Seafood,3.5,35.16302,-80.73824,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
3671,lempira-restaurant-charlotte-4,Lempira Restaurant,68,Seafood,3.0,35.2139238083811,-80.7692369993924,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
232,mr3s-crabpot-seafood-takeout-charlotte,Mr3s Crabpot Seafood Takeout,127,Seafood,3.5,35.257522,-80.896814,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
77768,fire-house-bar-and-lounge-charlotte,Fire House Bar & Lounge,48,Seafood,3.0,35.22213,-80.85412,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
9576369,azteca-mexican-restaurant-matthews,Azteca Mexican Restaurant,278,Seafood,3.5,35.13472450999518,-80.71203835275386,Matthews,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
7,mar-y-tierra-restaurant-charlotte,Mar y Tierra Restaurant,8,Seafood,4.5,35.1848130656612,-80.88644740772531,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
37,nicks-gyros-and-seafood-charlotte,Nicks Gyros and Seafood,12,Seafood,4.0,35.21651635426139,-80.8834912,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
1799,nc-tavern-charlotte,NC Tavern,77,Seafood,2.5,35.2951049804688,-80.7464599609375,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
0,mr-gs-charlotte,Mr G's,44,Seafood,4.0,35.2139587,-80.9268723,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
880890,33rd-and-main-charlotte,33rd & Main,20,Seafood,3.5,35.234084,-80.872858,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
80452,chicken-king-charlotte-3,Chicken King,19,Seafood,4.0,35.25613,-80.8744,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
75,brewton-s-cafe-charlotte,Brewton’s Cafe,9,Seafood,4.5,35.24812367,-80.84214517,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
203715,baltimore-crab-cake-company-charlotte,Baltimore Crab Cake Company,18,Seafood,4.5,35.10856,-80.8024,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
954,york-crossing-restaurant-charlotte,York Crossing Restaurant,26,Seafood,4.0,35.129287409953484,-80.94397744463299,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
44863,social-bar-and-kitchen-charlotte,Social Bar & Kitchen,12,Seafood,2.5,35.21693724114347,-80.83924862024467,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
615817,tres-pesos-bar-and-grill-charlotte,Tres Pesos Bar & Grill,125,Seafood,2.5,35.17958,-80.884,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
46,island-flavors-charlotte,Island Flavors,7,Seafood,4.0,35.24983,-80.75022,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
8,crown-point-crab-house-charlotte,Crown Point Crab House,29,Seafood,3.0,35.1453079227711,-80.72624925524,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
57,irie-nation-charlotte,Irie Nation,16,Seafood,2.5,35.19531,-80.87705,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
96,captain-ds-charlotte-9,Captain D's,32,Seafood,2.5,35.1791621289262,-80.8828282356263,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
9636,dirtybirdz-charlotte,Dirtybirdz,1,Seafood,4.0,35.24617386814566,-80.8300052,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
914,fresh-from-the-grill-charlotte,Fresh From The Grill,3,Seafood,4.5,35.24577,-80.89863,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
0,la-isla-tropical-charlotte,La Isla Tropical,1,Seafood,5.0,35.234077,-80.872793,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
89428,carrabbas-italian-grill-matthews-6,Carrabba's Italian Grill,217,Seafood,3.0,35.127594118220664,-80.70794525600978,Matthews,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
108,captain-ds-charlotte,Captain D's,18,Seafood,2.5,35.2403156677519,-80.885668,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
76980,the-feathered-fin-charlotte,The Feathered Fin,12,Seafood,4.0,35.12007,-80.7182,Charlotte,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
9782,hibachi-express-and-grill-charlotte,Hibachi Express & Grill,74,Seafood,2.5,35.1904945373535,-80.9220199584961,Charlotte,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
867,captain-ds-charlotte-6,Captain D's,12,Seafood,2.5,35.209067,-80.757651,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
5987,red-lobster-matthews,Red Lobster,136,Seafood,2.5,35.133594,-80.7135153,Matthews,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
921,tasty-crab-house-matthews-matthews-2,Tasty Crab House - Matthews,31,Seafood,3.0,35.1344081,-80.7096859,Matthews,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
985,la-riviera-marisqueria-charlotte,La Riviera Marisqueria,16,Seafood,1.5,35.2032244031574,-80.742733836221,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
884,american-deli-charlotte-13,American Deli,5,Seafood,3.5,35.2971167960446,-80.7576718030991,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
6,catch-21-boiling-seafood-and-fried-chicken-charlotte-3,Catch 21 Boiling Seafood & Fried Chicken,5,Seafood,3.0,35.21727127585619,-80.8827235,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
91,la-ceiba-bar-and-grill-charlotte-2,La Ceiba Bar & Grill,6,Seafood,2.5,35.213497,-80.771205,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
6,captain-ds-charlotte-3,Captain D's,9,Seafood,2.5,35.25896291,-80.77687172,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
18,captain-ds-matthews,Captain D's,30,Seafood,2.0,35.134203,-80.7121632993221,Matthews,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
4556446,belas-indian-grill-charlotte,Belas Indian Grill,2,Seafood,2.0,35.2166,-80.88226,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
96,hooties-bait-and-tackle-charlotte-2,Hootie's Bait & Tackle,2,Seafood,3.0,35.22777623327411,-80.8445822082171,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
69057,krispy-krunchy-chicken-charlotte-5,Krispy Krunchy Chicken,1,Seafood,1.0,35.14818,-80.92494,Charlotte,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
18,salt-and-lime-cabo-grill-raleigh,Salt & Lime Cabo Grill,1319,Seafood,4.5,35.8650954206401,-78.6191403403193,Raleigh,NC,3,688.9,4.125,1,1,North Carolina
80,st-roch-fine-oysters-bar-raleigh,St. Roch Fine Oysters + Bar ,362,Seafood,4.5,35.77751,-78.63794,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
2668,oak-steakhouse-raleigh-raleigh,Oak Steakhouse,235,Seafood,4.5,35.7783777,-78.64589974440034,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
578,the-cortez-raleigh,The Cortez,370,Seafood,4.5,35.78555,-78.64776,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
50,cape-fear-seafood-company-raleigh,Cape Fear Seafood Company,351,Seafood,4.5,35.866283530189,-78.6225843429565,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
138,j-alexanders-raleigh-2,J. Alexander's,412,Seafood,4.0,35.84061,-78.6845,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
4,seasons-52-raleigh-2,Seasons 52,442,Seafood,4.0,35.84077544,-78.67953825,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
63186,glenwood-grill-raleigh-3,Glenwood Grill,352,Seafood,4.5,35.8153118833087,-78.660349,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
68657,the-capital-grille-raleigh-2,The Capital Grille,357,Seafood,4.0,35.83827951,-78.64082964,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
884452,42nd-street-oyster-bar-and-seafood-grill-raleigh,42nd Street Oyster Bar & Seafood Grill,654,Seafood,4.0,35.7831199,-78.64639,Raleigh,NC,3,688.9,4.125,0,0,North Carolina
90,cape-fear-seafood-company-raleigh-6,Cape Fear Seafood Company ,91,Seafood,4.5,35.789673,-78.660032,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
9429,firebirds-wood-fired-grill-raleigh,Firebirds Wood Fired Grill,399,Seafood,4.0,35.8377441951746,-78.6427340272613,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
67,masons-famous-lobster-rolls-raleigh-raleigh,Mason's Famous Lobster Rolls - Raleigh,198,Seafood,4.0,35.83644558015849,-78.64367797276459,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
77,fleming-s-prime-steakhouse-and-wine-bar-raleigh-2,Fleming’s Prime Steakhouse & Wine Bar,340,Seafood,4.0,35.83848,-78.67528,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
27,chuan-cafe-raleigh-2,Chuan Cafe,215,Seafood,4.5,35.779097,-78.607032,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
41,lime-and-lemon-indian-grill-and-bar-raleigh-raleigh,Lime & Lemon Indian Grill & Bar - Raleigh,143,Seafood,4.5,35.789036,-78.675866,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
9546,reys-restaurant-raleigh-3,Rey's Restaurant,278,Seafood,4.0,35.7681884765625,-78.7414627075195,Raleigh,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
71484,perrys-steakhouse-and-grille-raleigh-raleigh,Perry's Steakhouse & Grille - Raleigh,316,Seafood,3.5,35.842421,-78.683261,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
53474,vinnies-steak-house-and-tavern-raleigh,Vinnie's Steak House & Tavern,135,Seafood,4.0,35.88157,-78.6452599,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
4480,seagate-seafood-and-sushi-raleigh-3,Seagate Seafood & Sushi,97,Seafood,4.0,35.84341,-78.579,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
3903,san-marcos-mexican-restaurant-raleigh-2,San Marcos Mexican Restaurant,174,Seafood,3.5,35.8370246887207,-78.6798324584961,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
3,shuckin-shack-oyster-bar-raleigh,Shuckin' Shack Oyster Bar,83,Seafood,3.5,35.813393,-78.627642,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
586,saltwater-seafood-and-fry-shack-raleigh,Saltwater Seafood & Fry Shack,76,Seafood,4.0,35.80312,-78.62099,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
4595,bonefish-grill-raleigh,Bonefish Grill,327,Seafood,3.5,35.8404341,-78.6433695,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
8,bahama-breeze-raleigh-4,Bahama Breeze,516,Seafood,3.0,35.828083,-78.620665,Raleigh,NC,3,688.9,4.125,0,0,North Carolina
5,salt-and-lime-cabo-grill-raleigh-2,Salt & Lime Cabo Grill,28,Seafood,4.5,35.871083,-78.715807,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
6,crafty-crab-raleigh-2,Crafty Crab,73,Seafood,3.5,35.793234,-78.685086,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
58629,jacks-seafood-and-soul-food-restaurant-raleigh,Jack's Seafood & Soul Food Restaurant,138,Seafood,4.0,35.7797355651855,-78.6163177490234,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
839,rye-bar-and-southern-kitchen-raleigh,Rye Bar and Southern Kitchen,263,Seafood,3.5,35.77342072528275,-78.640051,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
4094,raleigh-crab-house-raleigh,Raleigh Crab House,155,Seafood,4.0,35.8452096,-78.5797551,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
7208,the-peddler-steak-house-raleigh,The Peddler Steak House,153,Seafood,3.5,35.854006,-78.701542,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
6,red-lobster-raleigh,Red Lobster,154,Seafood,3.5,35.841072,-78.610643,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
2837,tryseafood-cary-cary,TrySeafood Cary,81,Seafood,4.5,35.74717,-78.74323,Cary,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
595,oak-city-fish-and-chips-raleigh-6,Oak City Fish and Chips,121,Seafood,3.5,35.779049324278155,-78.64568117281289,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
34,cousins-maine-lobster-restaurant-raleigh-raleigh,Cousins Maine Lobster Restaurant - Raleigh,69,Seafood,4.0,35.77945,-78.6456805,Raleigh,NC,2,202.718954248366,3.738562091503268,1,0,North Carolina
886,m-sushi-cary-cary,M Sushi - Cary,44,Seafood,4.5,35.780262968407506,-78.75806537274049,Cary,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
347248,east-end-bistrot-raleigh,East End Bistrot,17,Seafood,4.0,35.80894,-78.62268,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
2759153,the-village-grill-raleigh,The Village Grill,228,Seafood,3.0,35.8949999320226,-78.6214823925209,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
891,nc-seafood-restaurant-raleigh,NC Seafood Restaurant,213,Seafood,3.5,35.7636464080394,-78.6627099315994,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
86,b-b-and-y-raleigh,B B & Y,48,Seafood,4.5,35.908684,-78.766994,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
855,cary-crab-house-cary,Cary Crab House,375,Seafood,4.0,35.75966263525702,-78.74058076039462,Cary,NC,2,202.718954248366,3.738562091503268,1,1,North Carolina
38,nantucket-grill-raleigh-raleigh-2,Nantucket Grill - Raleigh,260,Seafood,3.5,35.90788,-78.58764,Raleigh,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
478,carrabbas-italian-grill-raleigh-2,Carrabba's Italian Grill,176,Seafood,3.0,35.8525390625,-78.5814361572266,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
27826,mariscos-nayarit-2-raleigh,Mariscos Nayarit 2,16,Seafood,4.0,35.725265700555404,-78.65223304110445,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
74,america-s-best-wings-no-title,America’s Best Wings,18,Seafood,4.0,35.83414562523409,-78.58413455999457,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
3481,bonefish-grill-cary,Bonefish Grill,288,Seafood,3.5,35.8275563581887,-78.7716293334961,Cary,NC,2,202.718954248366,3.738562091503268,0,1,North Carolina
2771,mariscos-nayarit-raleigh,Mariscos Nayarit,61,Seafood,3.5,35.871276,-78.58255,Raleigh,NC,1,26.93548387096774,3.564516129032258,0,1,North Carolina
318,captain-stanleys-calabash-seafood-raleigh,Captain Stanley's Calabash Seafood,70,Seafood,3.5,35.7340278625488,-78.6495590209961,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
69,la-terraza-restaurant-raleigh,La Terraza Restaurant,110,Seafood,3.0,35.77854521621758,-78.67670474364618,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
9,ruths-chris-steak-house-cary,Ruth's Chris Steak House,174,Seafood,3.5,35.82669685229889,-78.77111453268967,Cary,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
436,china-star-raleigh,China Star,30,Seafood,4.0,35.72443,-78.54819,Raleigh,NC,1,26.93548387096774,3.564516129032258,1,1,North Carolina
1,goodness-graceus-brentwood,Goodness GraceUs,8,Seafood,4.5,35.8505249023438,-78.5702056884766,Brentwood,NC,1,26.93548387096774,3.564516129032258,1,0,North Carolina
53798,mariscos-muelle-de-san-blas-raleigh,Mariscos Muelle De San Blas,21,Seafood,3.5,35.72149,-78.65211,Raleigh,NC,1,26.93548387096774,3.564516129032258,0,0,North Carolina
481,mayflower-seafood-restaurant-raleigh,Mayflower Seafood Restaurant,149,Seafood,2.5,35.8246117,-78.5881271,Raleigh,NC,2,202.718954248366,3.738562091503268,0,0,North Carolina
